PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI_Bucket
3,10,11,16,22,11,0,18,9,2,1,1,4
40,24,29,46,38,18,3,13,24,1,6,1,1
18,24,11,20,17,11,3,19,34,1,1,1,3
8,10,1,0,1,13,0,7,5,7,7,1,4
10,20,8,13,5,5,0,6,32,0,3,2,4
25,24,6,8,5,11,1,64,56,0,1,1,3
31,24,35,21,45,11,2,8,8,0,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
47,67,74,66,91,19,1,20,26,10,23,1,1
12,24,6,12,15,26,1,13,25,0,0,1,4
44,24,11,20,17,11,3,34,51,1,1,1,1
6,6,3,4,17,0,1,12,1,0,0,1,4
39,24,17,47,31,11,1,18,17,1,3,8,1
3,5,3,10,11,6,0,3,15,10,8,2,5
10,34,8,19,14,19,1,14,40,0,8,1,3
39,93,40,68,31,31,1,72,43,1,9,1,0
11,24,21,40,28,11,48,45,34,2,12,1,0
27,47,11,30,33,16,1,17,44,11,11,3,3
21,45,9,40,23,17,2,33,46,1,1,1,3
18,24,52,25,52,11,117,50,31,0,0,0,3
11,27,6,16,10,19,2,4,30,0,0,1,4
9,14,3,18,17,8,0,5,32,12,18,2,3
18,24,11,20,56,11,0,19,34,0,0,0,3
18,24,4,4,17,4,0,32,5,1,1,1,3
8,12,4,10,9,10,0,11,33,0,7,1,4
11,28,2,30,14,12,1,10,46,0,4,2,3
12,23,3,30,22,23,1,18,61,1,3,1,3
10,30,5,31,16,3,1,23,25,3,6,4,4
21,24,12,74,21,11,1,46,77,3,29,41,3
13,26,6,20,12,17,1,6,36,0,0,1,3
16,24,5,5,6,45,0,4,41,1,2,1,3
9,17,4,25,13,8,0,7,21,0,5,2,4
45,125,9,6,17,15,0,12,21,34,1,1,3
8,9,0,5,0,1,0,5,30,58,59,1,3
8,25,8,37,20,3,1,12,17,3,12,6,3
14,21,6,8,11,3,0,15,17,1,1,2,3
13,27,12,26,26,17,1,11,56,0,8,1,3
4,6,2,7,4,1,1,7,28,1,1,1,4
15,25,21,10,16,12,0,4,16,0,0,13,4
18,24,8,27,10,11,1,25,30,1,1,1,3
4,6,0,1,0,1,0,4,25,227,227,1,5
3,13,14,9,17,9,1,12,42,0,0,2,5
8,24,6,16,10,11,1,10,9,0,0,1,4
5,13,6,14,16,9,0,12,13,3,1,1,4
3,13,14,6,17,6,0,12,12,0,1,1,4
2,6,13,12,20,5,0,14,16,0,1,1,4
16,26,7,42,10,34,0,42,38,0,1,1,3
16,24,8,20,12,16,1,9,19,0,0,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
26,44,39,27,50,21,2,18,32,1,4,1,2
16,32,3,33,16,11,0,5,35,1,4,1,3
16,26,12,49,27,10,2,20,59,0,0,0,3
39,67,11,7,14,9,0,15,12,1,2,3,1
35,24,10,16,22,11,0,4,11,0,0,0,1
8,16,0,3,1,3,0,3,52,1,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
8,19,20,3,19,5,2,40,12,0,1,1,3
18,18,6,10,17,11,0,25,10,1,1,1,3
8,17,12,32,28,12,1,5,31,0,2,1,3
27,78,21,20,14,5,3,24,7,1,1,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
16,24,6,23,7,11,1,55,77,0,8,8,3
42,24,14,63,34,13,2,15,32,1,2,1,1
7,15,5,12,8,9,1,11,46,1,1,1,4
19,45,12,32,30,31,2,16,52,1,2,0,3
82,24,9,12,2,11,8,8,50,1,1,1,0
18,24,11,20,17,11,0,19,34,0,0,0,3
9,22,4,14,7,8,1,7,71,3,1,3,3
53,24,38,52,38,20,2,27,26,1,3,1,1
18,24,11,20,50,11,0,19,34,0,0,0,3
5,24,3,12,7,6,1,5,20,0,1,1,4
23,33,2,19,9,15,0,6,61,0,3,0,3
12,24,22,31,3,17,0,19,34,0,0,1,4
6,19,3,14,7,14,0,13,17,0,2,0,4
13,24,4,19,17,11,2,8,9,0,1,1,3
8,24,5,24,7,11,0,43,53,1,22,12,4
25,24,4,31,2,11,1,7,41,0,1,1,2
21,24,3,6,5,5,1,3,24,1,2,1,3
18,24,11,20,0,11,0,19,34,0,0,0,3
18,24,11,20,32,11,1,19,34,0,0,0,3
11,30,5,31,0,17,7,8,50,1,0,1,4
42,63,23,36,32,33,1,14,21,1,17,1,1
34,55,5,3,7,1,1,14,15,0,1,1,2
49,24,6,21,14,34,1,19,93,0,0,1,1
5,15,8,15,15,10,1,7,13,0,0,1,4
13,24,24,32,8,8,1,8,27,1,3,1,1
89,124,35,39,43,36,3,14,26,4,26,1,0
15,27,5,28,15,9,0,22,22,2,5,3,3
15,39,10,6,19,7,0,5,18,6,4,8,3
15,24,3,15,15,11,8,34,43,1,5,8,2
7,24,1,11,2,11,3,15,43,1,0,1,3
14,23,5,18,11,7,1,12,51,1,1,1,4
18,24,4,29,9,11,1,23,33,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
6,14,2,9,8,7,1,7,30,0,2,1,4
10,21,3,16,13,9,1,9,45,0,0,1,4
18,24,11,20,69,11,0,19,34,0,0,0,3
3,4,0,2,1,2,0,18,42,0,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
16,25,6,33,24,17,1,6,68,0,0,1,3
13,26,4,27,0,17,0,6,62,2,1,1,3
18,24,11,20,27,11,2,19,34,0,0,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,14,11,0,19,34,0,0,0,3
29,80,23,34,36,31,1,21,37,1,2,0,1
9,29,59,25,49,3,1,47,13,3,10,12,3
22,30,1,11,5,6,2,8,71,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
2,7,13,9,12,12,1,9,14,0,0,1,5
13,24,11,0,0,11,2,9,39,0,0,0,3
13,21,51,0,43,12,2,4,34,2,4,1,3
9,14,5,3,7,0,1,48,22,0,1,1,4
15,24,10,0,8,2,0,7,57,0,1,1,3
14,24,4,24,16,15,1,11,56,0,2,1,3
21,50,18,30,34,27,1,22,44,0,2,0,3
3,11,1,3,2,1,1,7,24,1,1,1,5
7,12,4,13,13,8,0,3,16,15,4,3,4
15,23,1,8,4,4,1,10,50,1,1,1,4
11,24,11,20,0,11,0,2,34,1,1,1,4
17,45,16,14,25,0,2,5,15,1,1,1,3
23,44,8,15,15,61,3,10,18,0,1,1,3
63,88,79,84,122,12,1,21,32,5,12,1,1
8,24,5,25,19,15,0,11,64,0,3,1,3
65,96,70,50,84,29,2,15,35,9,20,1,1
7,15,5,17,15,20,1,9,21,0,1,1,4
55,24,4,9,2,11,1,9,54,94,97,1,1
29,62,57,36,63,22,2,15,61,3,15,4,2
15,24,2,9,9,3,4,16,24,0,1,1,3
12,24,6,12,10,43,1,3,31,2,9,1,3
2,5,5,6,17,4,2,4,28,1,1,1,3
9,20,7,26,22,14,1,16,57,0,2,1,3
72,90,54,40,56,11,1,21,38,3,4,1,0
18,9,1,8,7,11,0,5,34,1,0,1,3
33,54,14,34,25,24,1,20,33,1,11,0,1
18,24,11,20,17,11,3,19,34,1,1,1,3
3,15,12,7,15,8,1,8,21,0,0,2,4
43,85,38,49,50,43,2,21,48,2,5,0,1
30,24,7,18,20,11,1,8,25,0,0,0,2
107,142,73,54,79,48,4,23,50,6,41,29,0
18,16,5,3,5,0,0,9,23,2,1,1,4
18,24,11,20,11,11,0,19,34,0,0,0,3
15,25,3,7,8,7,1,4,50,0,2,1,3
13,25,40,6,25,23,3,96,17,0,0,1,3
6,15,4,23,12,7,0,5,22,1,6,2,4
18,24,11,20,17,4,0,19,34,1,1,1,3
68,24,21,28,39,11,2,9,21,0,0,1,1
4,8,8,17,16,10,1,7,22,0,1,1,4
13,24,2,11,6,86,1,6,52,1,4,1,4
78,99,85,77,43,38,1,31,35,3,9,1,0
8,15,11,12,18,56,0,17,23,0,0,1,4
2,7,0,2,1,1,0,1,28,1,1,1,4
18,24,11,20,0,0,0,19,34,0,0,0,3
10,20,3,13,8,10,1,10,22,0,1,0,4
12,24,9,34,19,10,1,14,38,2,4,5,4
11,17,3,4,3,3,2,11,51,1,1,1,4
9,20,2,22,10,9,0,4,22,0,2,0,4
11,24,5,14,8,14,1,7,31,0,1,1,4
10,21,6,22,12,12,0,7,27,0,0,0,4
19,51,28,14,24,20,2,14,30,1,2,1,3
20,57,14,0,12,5,3,16,6,1,1,1,3
17,62,36,59,7,42,0,19,34,0,0,1,3
7,24,6,14,8,83,1,15,12,0,1,1,4
21,31,17,15,12,36,0,8,28,0,0,0,3
73,108,39,39,45,36,2,13,27,3,21,0,0
18,24,0,0,0,11,4,0,0,1,1,1,3
48,24,7,10,6,11,1,20,18,1,1,1,1
15,44,5,20,4,11,0,18,41,0,0,0,3
12,33,5,5,17,4,3,30,124,1,1,1,2
18,49,44,42,51,25,1,12,23,1,4,3,3
3,7,4,22,21,6,0,1,13,3,2,1,5
24,34,8,9,12,22,1,20,19,1,2,2,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,61,5,6,17,5,0,19,36,1,1,1,3
16,24,2,7,4,11,0,3,27,0,0,1,3
14,30,17,16,19,41,1,6,35,13,1,1,3
19,40,22,33,36,15,2,16,38,1,5,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
5,8,176,4,119,5,1,30,1,1,0,1,2
11,13,4,24,12,9,0,5,18,1,8,2,4
4,14,8,3,15,4,1,3,28,2,1,2,4
47,24,40,93,40,11,1,57,39,1,11,17,1
17,24,4,17,16,21,10,10,42,1,2,2,2
13,21,2,27,23,15,0,12,35,1,3,1,4
7,27,0,27,11,8,0,20,27,1,4,3,3
85,24,144,187,110,11,7,28,29,0,3,1,0
18,24,11,20,14,11,0,19,34,0,0,0,3
18,24,11,20,17,11,0,19,34,0,0,0,3
15,29,2,7,5,10,1,22,82,1,1,1,3
42,24,5,11,5,11,1,50,89,0,1,2,1
18,24,11,20,17,11,3,19,34,1,1,1,3
8,13,2,11,9,7,1,8,46,0,6,1,4
23,24,7,4,9,11,17,13,20,0,0,0,2
18,24,11,20,17,11,3,19,34,1,1,1,3
9,16,10,7,14,8,0,18,16,0,0,13,4
18,30,5,5,17,4,2,12,34,1,1,1,3
15,34,7,8,10,22,1,17,4,0,1,1,3
13,41,30,34,27,8,2,15,20,0,1,0,3
9,22,6,2,5,4,0,11,36,2,1,2,4
18,24,5,8,1,11,15,19,24,1,2,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,17,13,25,11,3,12,14,0,1,1,3
13,22,2,23,13,17,1,7,36,0,2,2,3
18,24,11,20,17,11,3,19,34,1,1,1,3
16,128,11,20,0,11,1,32,34,0,1,1,3
9,21,4,4,6,11,2,12,34,1,3,1,4
18,24,6,21,12,25,0,8,10,22,8,1,3
9,15,8,7,12,6,1,17,11,1,0,2,4
16,21,7,8,11,4,0,6,22,1,1,2,4
13,17,8,11,10,66,0,4,31,0,1,1,4
26,40,22,31,30,26,1,12,23,2,17,1,3
11,27,3,18,14,10,1,12,51,0,1,1,3
8,16,37,41,17,14,0,6,20,1,0,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
11,21,5,20,14,9,1,9,45,0,15,1,4
13,26,11,20,0,11,0,19,34,0,1,1,3
18,33,9,13,15,61,4,9,8,0,1,1,3
4,7,1,10,5,29,0,14,31,2,0,1,4
14,43,11,26,0,12,1,4,34,4,2,1,3
18,24,11,20,17,11,0,19,34,1,1,1,3
61,87,52,38,58,11,3,93,38,1,3,1,1
13,24,4,7,8,50,1,5,27,1,6,1,4
10,24,1,7,2,11,4,18,28,0,0,1,3
4,8,5,13,15,7,0,5,16,13,11,4,5
13,29,5,24,13,8,0,10,32,0,1,0,3
17,44,3,21,10,30,1,7,88,1,1,1,3
48,86,20,14,21,11,3,11,18,0,1,1,1
19,24,3,28,12,7,1,9,33,0,0,1,3
19,35,25,25,31,11,2,9,45,1,3,1,3
11,24,4,8,6,11,0,5,20,0,0,1,4
21,40,5,6,17,4,3,32,46,1,1,1,3
21,24,4,16,10,21,2,6,48,0,2,1,3
17,26,20,14,22,23,4,20,8,0,1,1,3
69,24,13,36,24,25,1,13,60,0,0,1,0
9,26,4,11,7,18,1,4,47,2,2,1,4
3,9,4,8,9,6,0,7,24,1,6,0,5
9,24,2,7,3,11,0,7,14,0,0,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,0,19,34,0,0,0,3
19,20,19,22,31,31,2,10,49,2,10,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,32,35,11,59,4,1,13,17,1,1,1,3
5,26,10,22,0,19,1,6,41,0,0,1,3
10,27,6,29,0,19,0,3,67,1,0,1,3
19,27,2,16,8,8,1,14,91,2,3,4,3
2,4,0,2,0,2,0,7,30,0,0,1,5
8,19,7,7,11,8,0,10,31,2,1,1,4
7,19,3,19,10,5,0,14,21,2,3,3,4
12,24,3,5,2,11,1,9,41,0,0,1,4
9,16,3,18,16,11,0,3,19,2,5,1,4
49,94,3,13,9,2,3,47,20,0,1,1,1
39,24,5,8,4,11,1,43,67,0,1,1,1
4,11,1,5,2,4,0,16,25,0,0,1,5
47,24,3,13,17,11,0,4,21,0,2,1,1
11,16,5,5,8,3,0,16,5,0,1,1,4
13,31,7,21,20,27,1,11,58,0,1,0,3
19,24,7,9,13,33,0,8,11,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
2,18,7,22,0,18,0,6,18,0,0,1,4
9,23,1,16,7,13,0,10,17,0,2,0,4
8,14,11,7,13,10,0,10,16,1,0,13,4
3,24,15,0,12,5,2,10,6,1,1,1,3
40,90,46,45,57,30,3,14,41,4,14,5,0
33,71,6,35,11,9,0,72,51,1,7,1,3
31,59,26,51,49,28,2,32,107,1,6,1,1
3,6,51,6,38,5,1,17,1,1,0,1,4
23,24,10,5,7,11,0,10,13,1,1,1,2
5,6,2,6,7,4,3,16,7,1,1,1,3
13,24,2,28,13,12,1,7,40,0,3,8,4
4,7,4,16,9,10,0,5,29,0,3,2,4
6,13,1,6,3,2,1,8,41,1,1,1,4
34,24,9,19,22,11,20,92,25,9,24,7,1
22,67,5,4,7,4,4,23,5,1,1,1,3
26,24,23,32,26,21,0,15,28,0,0,1,2
17,27,1,19,9,8,1,10,71,2,3,1,3
5,9,4,11,12,12,0,7,51,0,0,1,3
31,59,51,16,56,4,2,11,30,4,6,29,2
27,45,29,14,52,17,1,25,23,2,1,1,2
11,25,25,8,17,8,0,4,6,1,1,1,4
5,24,6,22,13,21,1,8,8,0,0,1,4
18,24,11,20,17,11,0,19,34,0,0,0,3
5,11,1,10,4,25,2,2,10,0,1,1,3
14,22,39,1,34,7,2,4,34,0,0,0,3
6,9,11,33,19,0,1,8,17,0,0,1,5
11,36,7,41,22,13,1,37,45,1,1,1,3
6,13,3,10,9,15,1,12,45,0,0,1,4
9,24,4,14,8,21,1,7,24,0,3,1,4
4,9,1,12,8,8,2,38,34,0,1,1,4
6,24,5,13,9,8,1,6,32,0,2,1,4
38,24,19,36,30,12,2,18,59,1,5,1,1
18,24,11,20,17,11,3,19,34,1,1,1,3
12,24,2,9,9,11,6,16,71,1,3,5,3
7,24,3,13,13,43,1,12,22,1,2,1,4
18,5,5,6,17,4,1,5,4,1,1,1,4
7,20,7,12,5,9,1,11,11,0,2,1,3
8,17,7,31,25,20,1,17,71,0,5,1,3
18,24,11,20,16,5,0,19,34,0,1,1,3
18,24,11,20,6,11,0,2,34,1,1,1,3
10,24,2,4,2,11,0,9,25,0,0,1,4
6,24,11,3,17,11,0,2,34,1,1,1,3
4,13,7,14,15,9,1,8,16,0,0,1,4
13,21,2,10,2,1,2,12,47,1,1,1,3
2,24,0,1,0,1,0,7,34,0,0,1,3
16,25,3,10,10,12,0,12,73,2,4,1,3
9,24,6,14,8,23,1,8,33,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
5,24,2,13,6,5,2,5,10,3,0,1,4
7,24,4,8,10,11,1,9,12,0,1,0,4
14,24,7,17,10,31,1,8,21,0,3,1,4
9,30,11,11,17,4,1,5,34,1,1,1,3
4,11,9,4,11,4,0,16,22,2,1,1,4
25,55,43,35,52,18,1,10,22,1,3,1,2
40,24,10,27,10,11,2,60,55,1,10,11,1
4,24,3,6,7,11,0,8,11,0,2,0,4
6,10,1,7,8,4,0,21,44,0,1,1,4
8,28,0,25,10,8,0,14,39,2,6,5,4
18,24,11,20,17,11,3,19,34,1,1,1,4
18,24,1,7,5,135,1,4,19,0,1,1,3
3,13,1,3,2,11,1,3,3,1,1,1,4
18,20,5,6,17,11,0,39,5,1,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
9,20,4,29,11,11,1,4,24,1,1,1,4
13,29,6,28,22,21,1,14,55,1,3,1,3
19,31,2,47,21,1,1,18,29,0,0,0,3
17,24,8,15,19,49,1,13,17,0,0,1,3
8,24,6,7,9,18,1,15,19,1,1,1,4
15,35,13,31,27,24,1,16,70,0,2,1,3
82,24,80,26,87,11,3,2,11,0,0,1,0
24,41,3,54,24,11,1,18,33,0,0,1,2
6,24,23,51,22,11,3,62,55,0,4,8,3
18,24,0,1,0,5,0,3,16,1,1,1,3
18,24,11,20,30,11,2,19,34,0,0,0,3
4,24,17,33,22,45,1,8,30,0,1,1,4
15,33,5,34,17,10,1,31,44,1,10,5,3
17,55,35,12,39,11,4,29,55,1,1,1,2
5,24,4,10,4,11,0,61,34,0,0,0,4
18,24,1,7,4,11,0,6,28,0,0,1,3
24,24,6,6,4,11,1,67,62,0,1,1,2
45,24,34,52,44,48,2,11,25,0,0,1,1
10,24,5,11,14,1,1,8,40,0,0,1,4
26,65,5,6,5,11,0,23,29,0,0,1,2
8,24,4,7,6,11,1,6,18,0,1,1,3
3,8,2,8,4,1,1,7,20,1,1,1,5
37,67,38,19,69,17,1,17,19,0,1,1,1
36,92,110,63,53,32,2,32,105,1,4,1,0
18,24,11,20,17,11,3,19,34,1,1,1,3
26,24,3,12,3,11,6,6,34,1,2,1,2
7,24,13,7,16,11,1,12,15,1,1,1,4
22,24,24,25,2,11,2,10,91,0,1,1,2
29,49,20,56,37,9,1,25,118,2,5,6,2
20,24,2,17,8,11,5,37,55,1,4,1,3
5,24,0,4,2,6,0,10,73,1,1,1,4
5,12,1,3,2,4,0,10,23,0,0,1,4
18,24,11,20,17,11,3,19,34,0,0,0,3
91,121,103,92,37,63,3,34,175,5,18,1,0
14,35,12,19,24,4,0,0,19,3,1,12,3
40,64,27,35,35,33,2,20,32,2,17,1,2
4,16,26,12,31,11,2,24,14,0,1,1,4
29,24,58,63,48,11,129,106,61,2,18,10,0
21,35,13,44,45,8,2,11,34,1,4,1,3
13,32,7,33,18,6,1,17,17,1,2,0,3
55,24,5,7,17,11,3,2,13,2,21,1,1
18,24,11,20,17,11,3,19,34,1,1,1,3
26,24,17,31,17,11,2,54,62,0,1,1,3
18,24,11,20,23,34,0,19,16,5,0,0,3
22,39,4,29,21,23,1,14,65,1,5,1,3
6,9,0,3,1,11,1,5,18,1,1,1,3
8,24,6,21,14,20,1,6,11,0,0,1,4
14,24,5,11,5,22,0,11,76,0,0,1,3
12,24,2,25,11,8,1,12,76,2,4,3,3
8,24,4,5,5,9,3,11,4,0,1,1,3
1,4,0,2,1,1,1,2,26,1,1,1,4
11,24,2,8,3,11,1,64,129,2,30,32,2
18,24,11,20,17,11,3,19,34,1,0,0,3
35,60,27,40,38,28,2,25,39,2,13,1,2
19,73,5,6,17,4,3,56,53,1,1,1,2
20,39,13,42,24,11,30,157,39,1,26,1,0
27,83,6,6,6,11,0,9,27,1,3,1,2
16,24,2,8,3,11,1,52,95,3,31,32,3
11,24,6,14,17,11,1,0,21,0,0,0,3
15,30,5,2,1,9,3,19,59,0,1,1,3
6,13,1,20,0,4,0,10,34,0,1,0,3
11,24,16,13,2,19,0,19,34,0,0,1,4
6,20,4,32,13,11,1,4,46,1,1,1,4
38,24,27,97,30,11,60,120,88,2,18,10,0
5,26,8,10,12,4,1,31,6,0,1,1,3
1,3,0,1,0,1,0,2,4,1,1,1,5
4,11,2,3,4,22,0,12,27,1,0,1,5
18,24,6,48,13,11,1,36,77,1,20,11,3
14,27,5,32,15,12,1,11,26,0,0,1,3
18,24,11,20,17,11,0,19,34,1,1,1,3
4,19,5,18,0,17,1,5,26,0,0,1,4
9,22,1,19,9,10,0,10,30,0,6,4,4
18,21,7,6,8,4,0,7,28,2,1,6,4
14,27,32,30,34,10,2,16,23,1,3,4,3
18,24,11,20,15,11,0,19,34,0,0,0,3
8,16,4,11,6,37,0,21,36,2,4,26,4
18,24,11,20,17,11,3,19,34,1,1,1,3
8,24,5,9,12,11,12,10,6,0,2,0,2
6,12,1,6,6,8,1,10,37,0,0,1,4
14,49,12,18,17,27,1,12,29,0,12,0,3
32,63,30,38,55,20,2,17,31,18,25,4,2
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,34,11,1,19,34,0,0,0,3
8,24,4,14,9,1,1,5,24,0,3,1,4
21,37,4,33,16,14,0,12,95,0,4,0,2
18,24,11,20,20,11,3,19,19,4,8,1,3
18,47,11,40,36,19,1,16,69,1,4,1,2
53,84,103,41,111,38,3,18,36,8,19,1,1
23,24,22,58,21,11,50,82,46,2,18,10,0
27,53,33,13,57,13,1,17,18,0,1,1,2
9,17,5,6,17,4,3,7,59,1,1,1,4
18,49,19,24,27,16,1,17,49,0,1,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
5,14,1,3,2,11,0,4,18,1,1,1,4
9,23,8,13,13,51,1,8,63,0,0,1,3
17,24,2,9,5,11,0,3,67,0,0,1,3
26,48,10,40,35,31,12,26,69,0,2,1,1
6,17,0,6,3,35,0,10,31,2,0,0,4
16,24,3,32,9,11,1,19,46,1,1,1,3
24,24,9,57,27,11,22,96,72,4,18,8,1
12,15,0,43,34,11,1,9,36,0,0,1,4
7,26,10,27,17,7,1,51,32,2,6,8,3
18,39,11,7,14,8,0,13,45,1,1,2,3
19,33,1,43,19,11,1,21,62,0,0,0,3
8,15,3,14,12,29,0,9,32,0,0,1,4
22,38,6,37,10,14,0,17,52,0,0,0,3
6,15,1,9,6,13,0,20,47,0,12,1,4
12,24,6,30,76,26,1,20,45,0,3,1,3
15,32,22,24,36,6,0,5,15,7,1,13,3
45,87,58,50,66,24,4,23,47,5,16,2,1
18,24,11,20,17,11,0,19,34,1,1,1,3
16,39,5,22,5,17,0,21,52,0,0,0,3
22,24,3,11,17,11,0,15,45,0,1,1,3
23,75,66,57,61,20,1,25,77,1,4,1,1
9,19,9,11,16,6,1,19,25,2,1,13,4
19,51,9,24,26,16,1,23,57,1,3,1,2
6,16,14,5,16,5,1,47,0,0,1,1,4
31,61,34,35,37,25,2,15,43,2,21,4,2
5,10,0,4,2,5,0,10,36,0,1,0,4
18,24,11,20,10,11,0,19,34,0,0,0,3
8,20,3,14,0,18,0,6,56,1,1,1,4
5,15,11,11,12,16,1,8,15,0,1,1,4
12,24,22,43,30,11,50,31,2,7,25,1,0
22,51,10,16,13,11,2,10,41,0,2,1,2
62,24,4,28,17,11,1,13,25,1,4,1,1
6,24,6,3,8,11,13,20,16,0,1,0,2
18,24,11,20,17,11,3,19,34,1,1,1,3
3,9,1,4,2,11,1,3,13,1,1,1,4
8,15,4,11,8,22,1,14,24,0,6,0,4
40,79,21,38,45,25,2,20,80,1,5,1,1
16,41,11,20,17,38,0,6,73,0,1,1,3
8,24,7,24,21,16,1,13,49,0,2,1,4
18,17,16,7,17,6,2,19,15,1,1,1,3
22,24,18,9,31,16,1,13,11,12,1,1,3
14,6,2,7,5,13,8,3,34,1,10,1,1
4,17,4,17,9,11,0,26,30,1,4,4,3
16,61,5,5,9,4,2,51,12,0,1,1,2
22,70,21,36,29,20,1,31,49,2,17,1,2
8,21,2,9,11,3,0,21,25,0,1,1,4
7,19,7,14,15,11,1,13,20,0,7,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
14,28,2,28,13,12,1,12,50,0,3,2,3
20,37,32,10,26,18,1,9,6,6,0,1,2
18,29,0,20,9,8,1,8,108,1,2,1,3
15,26,15,13,15,17,1,13,9,3,0,1,3
22,36,11,7,14,9,0,13,22,1,1,2,3
16,38,3,37,17,6,0,24,43,2,22,4,3
8,12,3,23,21,6,1,3,19,0,5,1,4
6,12,21,13,28,11,1,12,16,1,1,1,4
15,24,7,11,17,20,0,10,24,1,1,1,3
8,24,3,7,4,11,0,6,30,0,0,1,3
31,24,5,19,17,11,2,9,62,1,4,1,1
54,24,18,14,12,11,3,86,50,7,27,87,1
18,24,1,3,2,11,0,2,20,1,1,1,3
21,24,9,20,22,11,20,63,96,0,0,7,1
7,10,4,9,10,23,1,9,67,0,0,1,4
4,12,5,11,4,3,0,6,33,0,1,1,4
32,24,8,17,10,41,0,13,24,0,0,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
63,24,20,4,10,11,4,43,34,2,17,35,0
17,36,15,11,22,0,2,5,16,1,2,24,3
18,24,11,20,17,11,3,19,34,1,1,1,3
5,8,3,12,11,3,0,2,32,13,5,16,5
21,32,3,31,15,10,1,11,61,1,2,2,3
18,58,12,16,23,15,0,8,24,7,1,16,2
27,74,20,38,41,17,2,14,47,3,8,5,2
18,24,3,15,7,9,13,18,38,1,5,1,3
11,24,4,12,8,7,1,7,31,0,1,1,3
5,15,1,13,6,3,0,17,34,0,1,0,4
29,49,15,42,28,12,1,24,42,3,10,5,1
23,46,37,31,34,11,83,53,51,0,21,0,0
44,24,9,23,17,11,2,15,21,1,2,1,1
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
44,74,17,46,28,35,1,27,82,0,2,0,1
5,9,2,14,12,5,0,1,19,22,3,5,4
2,9,10,21,15,6,0,8,9,1,4,1,5
18,24,15,10,21,11,2,13,5,0,1,1,3
18,24,98,20,106,11,2,19,34,0,0,0,3
11,24,10,10,16,11,1,2,7,0,0,0,4
18,24,11,20,3,11,0,19,34,0,0,0,3
5,8,0,2,0,2,0,7,40,0,0,1,5
17,53,16,24,26,17,3,3,10,0,1,1,3
10,24,4,8,5,11,0,5,27,0,0,1,4
6,24,5,9,7,11,1,8,11,0,0,1,3
16,24,8,18,8,12,1,8,23,1,1,1,3
13,26,3,27,13,11,1,19,48,1,1,1,3
18,125,4,5,17,4,3,85,13,1,1,1,0
9,24,2,9,5,29,2,4,75,0,0,1,3
30,24,3,15,3,11,1,6,53,1,2,1,2
5,2,24,20,14,16,3,24,21,0,0,1,3
10,11,6,11,13,30,1,17,21,0,0,1,4
9,16,0,3,2,6,0,33,40,0,0,0,4
13,18,34,4,17,8,0,4,5,1,1,1,4
12,24,5,11,8,11,0,5,28,0,0,1,3
21,24,6,9,13,11,1,4,24,0,0,0,3
18,24,25,30,27,11,57,40,21,4,32,1,0
11,24,3,8,6,11,0,9,33,2,3,1,4
36,24,11,27,18,30,1,9,27,0,0,1,2
21,41,28,25,32,11,3,11,25,1,3,1,3
18,24,11,20,7,11,0,19,34,0,0,0,3
9,24,3,7,9,1,1,7,12,0,0,1,4
8,22,0,3,6,1,1,5,38,1,1,1,4
19,37,16,23,22,28,1,18,28,1,13,3,3
27,47,25,36,34,29,2,22,23,2,22,4,1
6,7,0,25,20,1,2,8,16,0,0,1,4
4,21,2,18,0,17,0,6,10,0,0,1,5
6,15,11,7,14,9,1,14,16,0,1,2,4
19,41,24,28,41,15,1,15,38,2,1,1,3
23,24,7,16,2,11,4,8,46,0,1,1,2
25,24,5,10,5,23,1,16,17,0,0,1,3
18,37,11,47,26,12,1,17,32,2,16,9,3
12,24,4,7,9,3,3,16,10,0,1,1,3
26,24,5,8,4,11,1,72,73,0,1,1,2
18,25,4,7,7,2,1,16,32,0,3,1,3
